,index,Premise 2,Conclusion,Premise 2_f1
1453,2966,"With green buildings, there's less construction waste","With green buildings, governments have more options about which projects to spend more money on",0.9560669660568236
1454,2967,The growth of fashion schools is seen as a sign of growth in popularity.,Children feel disinterested Children feel disinterested.,0.9422392845153807
1455,2969,The decisions made about the whereabouts of a strategic plan are based on sound data,The decisions made about the whereabouts of a strategic plan are based on the deep and thorough analysis of the considered situation,0.99346661567688
1456,2973,Solving puzzles can help you relax,Studies show that solving puzzles can lessen the risks of Alzheimer’s,0.9225617051124572
1457,2977,using a fan can block the gases away from the eyes.,using a fan can can prevent uncontrollable tears caused by onion,0.9843441247940063
1458,3613,using a fan can block the gases away from the eyes.,using a fan can can prevent uncontrollable tears caused by onion,0.9843441247940063
1459,2978,Tourism receives a massive annual income from foreigners.,France receive a massive annual income from foreigners.,0.9516305923461914
1460,2980,China's large population has resulted in the availability of skilled workers.,China's large population has led china to a dramatic economical growth.,0.9377878308296204
1461,2982,Weathered rocks break down or dissolves rocks.,"Water, wind, or ice breaks down or dissolves rocks.",0.9718511700630188
1462,2983,"Unlearning useless memories or noise leaves space for relevant, useful memories to be strengthened.","Some theorists have proposed that dreams function to leave space for relevant, useful memories to be strengthened.",0.9638713598251344
1463,2986,"During the second half of the 20th century, producers using selective breeding have reduced the number of livestock breeds","During the second half of the 20th century, producers using selective breeding have led to a significant decrease in genetic diversity and resources among livestock breeds",0.9569972157478333
1464,2990,"Without treatment, a person with HIV is likely to develop a serious condition called HIV.","Without treatment, a person with HIV is likely to develop a serious condition in which person could die as soon as possible.",0.941720724105835
1465,2991,Negative influences are likely to become violent,Children growing up in a home where one parent is suffering from alcoholism are likely to become violent,0.8982829451560974
1466,2993,It's important to teach children to be patient,It's important to teach children to be patient,0.9419288039207458
1467,2996,Release of toxins in your body cause cellulite.,smoking cause cellulite.,0.9759961366653442
1468,2998,Overusing vitamin C could surely lead to flatulence,too much potatoes could surely lead to flatulence,0.9650939702987672
1469,2999,Leptin is an impotant hormone that regulates hunger and tells your body to stop eating.,Excessive fructose consumption may cause resistance to an impotant hormone that regulates hunger and tells your body to stop eating.,0.9914247393608092
1470,3001,Titan spine fluid has been injected with Titan spine fluid.,Eren has been injected with Titan spine fluid.,0.9145314693450928
1471,3003,Brain stimulation helps regulate blood flow in brain,olive oil helps regulate blood flow in brain,0.8839248418807983
1472,3005,there is an uncertainty in handling blockchain too.,there is an uncertainty in handling blockchain too.,0.9166131019592284
1473,3006,Preventing symptoms of diabetes can delay the type 2 diabetes,Exergaming can delay the type 2 diabetes,0.8934917449951172
1474,3013,Destroying Spain made Spain kingdom withdrew.,Suleiman the Magnificent made Spain kingdom withdrew.,0.8978695273399353
1475,3016,Doctor was appreciated in his society.,David Hepburn was appreciated in his society.,0.9585849046707152
1476,3020,European tourism is a key component of the European economy.,European tourism will continue to stagnate in the future.,0.9481582641601562
1477,3021,Lead shielding protects against radiation exposure.,Lead shielding protects the health of nuclear plant’s staff.,0.9131826162338256
1478,3022,Insulinuble fiber helps the stool pass more quickly through the intestines.,"wheat bran, whole grains, cereals, seeds, and the skins of many fruits and vegetables helping the stool pass more quickly through the intestines.",0.9422951936721802
1479,3024,"One of the main goals of a theory about the structure of the human mind,is to summarize the various results of cognitive psychology in a comprehensive computer model","One of the main goals of a theory about the structure of the human mind,is to summarize the various results of cognitive psychology in a comprehensive computer model",0.9615790843963624
1480,3026,Stadium owners must spend more money on security,Stadium owners must spend more money on security because of the flying of unknown drones,0.963076651096344
1481,3027,Consumers looking for high quality products refuse buying goods from bargain brands,Consumers looking for high quality products refuse buying goods from bargain brands,0.9712024927139282
1482,3031,Nociceptors have the criteria for a pain response.,Lobsters has the criteria for a pain response.,0.9078688025474548
1483,3034,Acid reflux can cause an uncomfortable burning feeling in your chest.,When contents from your stomach move up into your esophagus it can cause an uncomfortable burning feeling in your chest.,0.9999999403953552
1484,3040,Extra virgin olive oil is resistant to heat., Extra virgin olive oil is resistant to high heat.,0.8635457158088684
1485,3041,Internet helps students in gathering the information that they need for school , most cell phones help students in gathering the information that they need for school ,0.9724531173706056
