,Unnamed: 0,index,Premise 1,Premise 2,Conclusion,Premise 1_f1,Premise 2_f1
1584,1288,3234,"when doing researches,you can find so much information in very little time",internet allows us to access information in the fastest way possible,"internet is very important,when doing researches",0.9118311405181885,0.8952473998069763
1585,2240,3235,"Flavonols can protect against sun damage, improve blood flow to the skin and increase skin density and hydration.",Dark chocolate contains flavonols.,"dark chocolate can protect against sun damage, improve blood flow to the skin and increase skin density and hydration.",0.9892966747283936,0.9267541170120239
1586,1777,3236,"Eggplant contain fiber, potassium, vitamin C and B6.",Eating food that contain fat leads to lower rates of heart disease even in smaller quantities.,"Eating food that contain fiber, potassium, vitamin C and B6 lead to lower rates of heart disease even in smaller quantities. ",0.9882468581199646,0.9559469223022461
1587,1778,3237,High self-esteem comes through the act of trying it over and over again,Giving good speeches instills confidence,Giving good speeches comes through the act of trying it over and over again,0.9685970544815063,0.9193005561828613
1588,1779,3239,Those who go to war will become right thinking.,People who believe might is right will stop thinking.,Those who go to war will stop thinking.,0.9264988899230957,0.8906670212745667
1589,2241,3241,An ideal learning environment is when people are valued,Real learning can happen when questions are asked over answers,Real learning can happen in an ideal learning environment,0.9309942126274109,0.9388614892959595
1590,813,3243,Businesses suffer when they are forced to stay at home,"When there is a natural disaster going about, people are confined to their homes",Businesses suffer when there is a natural disaster going about,0.9515932202339172,0.945859432220459
1591,1780,3245, poisonous sickness can kill people.,malaria is a common cause of illness.,malaria can kill people.,0.9464080333709717,0.9081238508224487
1592,323,3247,"Objective of scientific management is to improve economic efficiency, especially labor productivity.",Scientific management is the study and synthesis of workflows.,"Objective of analysis and synthesis of workflows is to improve economic efficiency, especially labor productivity.",0.9782617092132568,0.9373968839645386
1593,324,3248,Sustainable buildings allow for environmentally friendly workspaces,environmental policies help employees perform better while reducing absenteeism,Sustainable buildings help employees perform better while reducing absenteeism,0.9272085428237915,0.9646304249763489
1594,814,3249,The increase of earth angle can cause climate change.,"Climate change can cause ""the biggest global health threat of the 21st century.""","The increase of earth angle can cause ""the biggest global health threat of the 21st century.""",0.9854143857955933,0.965049684047699
1595,2242,3252,People living in poverty often don't have access to proper vaccinations,Many diseases happen to people who cannot afford expensive vaccinations,Many diseases happen to people living in poverty,0.9469079971313477,0.9404255747795105
1596,1781,3253,The Rose-breasted Grosbeak is a member of the Cardinal family and they are members of the Pheuctricus.,"Pheucticus are passerine, or perching birds.","The Rose-breasted Grosbeak is a member of the Cardinal family and they are passerine, or perching birds.",0.9471794366836548,0.9333990216255188
1597,2243,3256,"Antioxidants, such as salt and nitrites, spoils less easily than other foods.","Bacon contains additives, such as salt and nitrites.",Bacon spoils less easily than other foods.,0.9574307799339294,0.9846605658531189
1598,1289,3257,Having enough capital helps firms to avoid bankruptcy.,Cash flow forecasting helps to predict cash flow.,Cash flow forecasting helps firms to avoid bankruptcy.,0.9859214425086975,0.9263585805892944
1599,815,3258,Phelps unique physic gave him unique swimming skills.,advanced in swimming brought him several world’s champion awards.,Michael Phelps unique physic brought him several world’s champion awards.,0.9333540797233582,0.9473212957382202
1600,2244,3260,Reading poetry makes one understand the significance of every single word and their placement.,Being broken into short but strategic sentences makes one write and read poetry.,Being broken into short but strategic sentences makes one understand the significance of every single word and their placement.,0.9814697504043579,0.9348496794700623
1601,1290,3262,"gantry cranes, reach stackers and forklift trucks will be used for handling cargo",Modern ports will have professional devices used for lifting and moving load,"Modern ports will have gantry cranes, reach stackers and forklift trucks",0.9523433446884155,0.9086943864822388
1602,1782,3263,An internal timer or counter is a function which the higher the pressure to get some sleep.,The UCSF study deals with internal timer or counter.,The UCSF study deals with functions which the higher the pressure to get some sleep.,0.9163879752159119,0.9724953174591064
1603,2245,3264,The simplest way to reduce the amount of salt in your diet is avoiding processed foods.,Processed foods contain so much salt.,The simplest way to reduce the amount of salt in your diet is avoiding processed foods.,0.9744849801063538,0.9999998211860657
1604,1783,3265,Tough humans are strong and tolerant of stressful situations.,The new generation is more experienced than the old generation.,new generation are strong and tolerant of stressful situations,0.961882472038269,0.9099096059799194
1605,325,3266,Smoking disrupts blood flow,blood loss increases the risk of conditions such as coronary heart disease and heart attack,smoking increases the risk of conditions such as coronary heart disease and heart attack,0.9580948948860168,0.9512103796005249
1606,1291,3267,Damaged nerve could leave anywhere from persistent pain to No conclusionlysis,Local anesthesia could leave injured nerves unable to function,Local anesthesia could leave anywhere from persistent pain to No conclusionlysis,0.9137904047966003,0.9207299947738647
